chart_name,bench_name,bench_detail,prod_id,prod_name,prod_detail,vga_vendor,vga_clock_mhz,vga_mem_gb,vga_n_gpus,vga_overclock,vga_multi,vga_emul,score
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7294","MSI Radeon R9 290X Lightning 4GB","R9 290X, 4GB GDDR5,  1080 MHz","MSI",1080,4,1,0,0,0,81.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7330","MSI GeForce GTX 780 TwinFrozr OC 3GB","GTX 780, 3GB GDDR5, 947 MHz ","MSI",947,3,1,0,0,0,81
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7388","HIS Radeon R9 270X IceQ X² Boost Clock 2GB Crossfire","R9 270X, 2GB GDDR5,  1050 MHz Crossfire","HIS",1050,2,1,0,1,0,80.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7296","HIS Radeon R9 290X IceQ Water Cooled 4GB","R9 290X, 4GB GDDR5,  1100 MHz","HIS",1100,4,1,0,0,0,79.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7288","Sapphire Radeon R9 280X Toxic 3GB","R9 280X, 3GB GDDR5,  1150 MHz","Sapphire",1150,3,1,0,0,0,78.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7389","HIS Radeon R9 270 iCooler Boost Clock 2GB Crossfire","R9 270X, 2GB GDDR5,  925 MHz  Crossfire","HIS",925,2,1,0,1,0,77.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7293","HIS null","R9 290X, 4GB GDDR5,  1060 MHz","HIS",1060,4,1,0,0,0,77.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7292","PowerColor Radeon R9 290X PCS  4GB","R9 290X, 4GB GDDR5,  1050 MHz","PowerColor",1050,4,1,0,0,0,77.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7295","Sapphire Radeon R9 290X TriX OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz","Sapphire",1040,4,1,0,0,0,77.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7291","MSI Radeon R9 290X Gaming OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz","MSI",1040,4,1,0,0,0,77.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7289","Gigabyte Radeon R9 290X Windforce OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz","Gigabyte",1040,4,1,0,0,0,77.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7290","Asus Radeon R9 290X DirectCU II OC 4GB","R9 290X, 4GB GDDR5,  1050 MHz","Asus",1050,4,1,0,0,0,77.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7286","Gigabyte Radeon R9 280X Windforce OC 3GB","R9 280X, 3GB GDDR5,  1100 MHz","Gigabyte",1100,3,1,0,0,0,76.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7281","Sapphire Radeon R9 280X VaporX Tri-X 3GB","R9 280X, 3GB GDDR5,  1100 MHz","Sapphire",1100,3,1,0,0,0,76.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7285","CLUB3D Radeon R9 280X Royalking OC 3GB","R9 280X, 3GB GDDR5,  1100 MHz","CLUB3D",1100,3,1,0,0,0,76.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7241","Nvidia GeForce GTX 780 3GB Reference","GTX 780, 3GB GDDR5, 863 MHz ","Nvidia",863,3,1,0,0,0,75.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7282","Sapphire Radeon R9 280X VaporX 3GB","R9 280X, 3GB GDDR5,  1070 MHz","Sapphire",1070,3,1,0,0,0,74.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7284","Asus Radeon R9 280X DirectCU II 3GB","R9 280X, 3GB GDDR5,  1070 MHz","Asus",1070,3,1,0,0,0,74.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7211","AMD FirePro W9100 16GB","W9100, 16 GB GDDR5, 930 MHz","AMD",930,16,1,0,0,0,74.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7280","Gigabyte Radeon R9 290 Windforce OC 4GB","R9 290, 4GB GDDR5,  1040 MHz","Gigabyte",1040,4,1,0,0,0,73.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7270","Sapphire Radeon R9 290 VaporX Tri-X 4GB","R9 290, 4GB GDDR5,  1030 MHz","Sapphire",1030,4,1,0,0,0,73
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7271","Sapphire Radeon R9 290 Tri-X 4GB","R9 290, 4GB GDDR5,  1000 MHz","Sapphire",1000,4,1,0,0,0,72.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7283","MSI Radeon R9 280X Gaming OC 3GB","R9 280X, 3GB GDDR5,  1050 MHz","MSI",1050,3,1,0,0,0,72.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7287","HIS null","R9 280X, 3GB GDDR5,  1050 MHz","HIS",1050,3,1,0,0,0,72.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7273","HIS Radeon R9 290X Fan 4GB Uber  Mode","R9 290X, 4GB GDDR5,  1000 MHz","HIS",1000,4,1,0,0,0,71.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7200","AMD Radeon R9 290X Reference 4GB Uber  Mode","R9 290X, 4GB GDDR5,  1000 MHz","AMD",1000,4,1,0,0,0,71.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7199","AMD Radeon R9 290X Reference 4GB Quiet  Mode","R9 290X, 4GB GDDR5,  1000 MHz","AMD",1000,4,1,0,0,0,71.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7274","HIS Radeon R9 290 Fan 4GB Uber  Mode","R9 290, 4GB GDDR5,  947 MHz","HIS",947,4,1,0,0,0,71.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7202","AMD Radeon R9 290 Reference 4GB Uber  Mode","R9 290, 4GB GDDR5,  947 MHz","AMD",947,4,1,0,0,0,71.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7312","HIS Radeon HD 7970 IceQ Turbo Boost Clock 3GB","HD 7970, 3GB GDDR5,  1050 MHz","HIS",1050,3,1,0,0,0,71.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7215","AMD Radeon HD 7970 GHz Edition Reference 3GB","HD 7970 XT2, 3GB GDDR5,  1050 MHz","AMD",1050,3,1,0,0,0,71.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7201","AMD Radeon R9 290 Reference 4GB Quiet  Mode","R9 290, 4GB GDDR5,  947 MHz","AMD",947,4,1,0,0,0,71.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7231","AMD Radeon HD 6990 Reference 2x 2GB OC-BIOS","HD 6990 2x 2GB GDDR5, 880 MHz","AMD",880,2,2,0,0,0,70.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7212","AMD FirePro W9000 6GB","W9000, 6GB GDDR5, 975 MHz","AMD",975,6,1,0,0,0,69.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7203","AMD Radeon R9 280X Reference 3GB","R9 280X, 3GB GDDR5,  1000 MHz","AMD",1000,3,1,0,0,0,69.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7214","AMD Radeon HD 7970 Reference 3GB","HD 7950, 3GB GDDR5, 925 MHz","AMD",925,3,1,0,0,0,69.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7242","Nvidia Quadro K6000 12GB","Quadro K6000, 12GB GDDR5, 797 MHz ","Nvidia",797,12,1,0,0,0,68.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7230","AMD Radeon HD 6990 Reference 2x 2GB","HD 6990 2x 2GB GDDR5, 830 MHz","AMD",830,2,2,0,0,0,68.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7339","Gigabyte GeForce GTX 770 Windforce OC 2GB  Rev. 1.0","GTX 770, 2GB GDDR5, 1137 MHz ","Gigabyte",1137,2,1,0,0,0,68.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7338","MSI GeForce GTX 770 Twin Frozr Gaming 2GB ","GTX 770, 2GB GDDR5, 1137 MHz ","MSI",1137,2,1,0,0,0,68.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7340","Gigabyte GeForce GTX 770 Windforce OC 2GB  Rev. 2.0","GTX 770, 2GB GDDR5, 1137 MHz ","Gigabyte",1137,2,1,0,0,0,68.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7279","Asus Radeon R9 280 DirectCU II Top 3GB","R9 280X, 3GB GDDR5,  980 MHz","Asus",980,3,1,0,0,0,67.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7311","HIS Radeon HD 7950 IceQ Turbo Boost Clock 3GB","HD 7950, 3GB GDDR5,  950 MHz","HIS",950,3,1,0,0,0,67.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7302","Gigabyte Radeon R9 285 Windforce OC 2GB Crossfire","R9 285, 2GB GDDR5, 973 MHz","Gigabyte",973,2,1,0,0,0,66.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7278","CLUB3D Radeon R9 280 Turbo Duo Top 3GB","R9 280X, 3GB GDDR5,  960 MHz","CLUB3D",960,3,1,0,0,0,66.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7297","Gigabyte Radeon R9 285 Windforce OC 2GB","R9 285, 2GB GDDR5, 973 MHz","Gigabyte",973,2,1,0,0,0,66.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7277","PowerColor Radeon R9 280 Royalking Top 3GB","R9 280X, 3GB GDDR5,  960 MHz","PowerColor",960,3,1,0,0,0,66.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7276","Sapphire Radeon R9 280 Dual-X 3GB","R9 280X, 3GB GDDR5,  940 MHz","Sapphire",940,3,1,0,0,0,66.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7380","HIS Radeon R9 285 IceQ X² OC 2GB","R9 285, 2GB GDDR5, 938 MHz","HIS",938,2,1,0,0,0,65.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7226","AMD FirePro W8100 8GB","W8100, 8 GB GDDR5, 824 MHz","AMD",824,8,1,0,0,0,65.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7379","HIS Radeon R9 285 Mini IceQ X² OC 2GB","R9 285, 2GB GDDR5, 938 MHz","HIS",938,2,1,0,0,0,65.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7227","AMD Radeon R9 280 Reference 3GB","R9 280, 3GB GDDR5,  933 MHz (*emul)","AMD",933,3,1,0,0,1,65.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7298","Asus Radeon R9 285 StrikeX OC 2GB","R9 285, 2GB GDDR5, 954 MHz","Asus",954,2,1,0,0,0,65.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7228","AMD Radeon R9 285 Reference 2GB","R9 285, 2GB GDDR5,  913 MHz (*emul)","AMD",913,2,1,0,0,1,65.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7243","Nvidia GeForce GTX 770 2GB Reference","GTX 770, 2GB GDDR5, 1046 MHz ","Nvidia",1046,2,1,0,0,0,64.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7250","Nvidia GeForce GTX 680 2GB Reference","GTX 680, 2GB GDDR5, 1006 MHz ","Nvidia",1006,2,1,0,0,0,62.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7342","Gigabyte GeForce GTX 760 Windforce 2X OC 2GB  ","GTX 760, 2GB GDDR5, 1033 Mhz ","Gigabyte",1033,2,1,0,0,0,62.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7381","Gigabyte GeForce GTX 960 Windforce OC 2GB (BIOS F1)","GTX 960, 2GB GDDR5, 1216 MHz+","Gigabyte",1216,2,1,1,0,0,61.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7217","AMD Radeon HD 7950 Boost Reference 3GB","HD 7950, 3GB GDDR5, 925 MHz (*emul)","AMD",925,3,1,0,0,1,61.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7374","Palit GeForce GTX 960 SuperJetstream 2GB","GTX 960, 2GB GDDR5, 1279 MHz+","Palit",1279,2,1,1,0,0,61.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7371","Gigabyte GeForce GTX 960 Gaming G1 2GB (BIOS F2)","GTX 960, 2GB GDDR5, 1241 MHz+","Gigabyte",1241,2,1,1,0,0,61
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7376","Inno3D GeForce GTX 960 iChill 2GB","GTX 960, 2GB GDDR5, 1329 MHz+","Inno3D",1329,2,1,1,0,0,60.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7372","Asus GeForce GTX 960 Strix DirectCU II OC 2GB","GTX 960, 2GB GDDR5, 1253 MHz+","Asus",1253,2,1,1,0,0,60.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7373","Gainward GeForce GTX 960 Phantom OC 2GB","GTX 960, 2GB GDDR5, 1279 MHz+","Gainward",1279,2,1,1,0,0,60.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7249","Nvidia GeForce GTX 670 2GB Reference","GTX 670, 2GB GDDR5, 915 Mhz ","Nvidia",915,2,1,0,0,0,60
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7382","Gigabyte GeForce GTX 960 Gaming G1 2GB ","GTX 960, 2GB GDDR5, 1241 MHz+","Gigabyte",1241,2,1,1,0,0,59.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7244","Nvidia GeForce GTX 760 2GB Reference","GTX 760, 2GB GDDR5, 980 Mhz ","Nvidia",980,2,1,0,0,0,59.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7343","PNY GeForce GTX 760 XLR8 Design 2GB ","GTX 760, 2GB GDDR5, 980 Mhz ","PNY",980,2,1,0,0,0,59.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7370","Gigabyte GeForce GTX 960 Windforce OC 2GB","GTX 960, 2GB GDDR5, 1216 MHz+","Gigabyte",1216,2,1,1,0,0,59.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7216","AMD Radeon HD 7950 Reference 3GB","HD 7950, 3GB GDDR5, 800 MHz","AMD",800,3,1,0,0,0,58.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7375","Galax GeForce GTX 960 EX OC 2GB","GTX 960, 2GB GDDR5, 1203 MHz+","Galax",1203,2,1,1,0,0,57.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7377","KFA2 GeForce GTX 960 EX OC 2GB","GTX 960, 2GB GDDR5, 1203 MHz+","KFA2",1203,2,1,1,0,0,57.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7471","Gigabyte GeForce GTX 960 OC 2GB mini","GTX 960, 2GB GDDR5, 1175 MHz+","Gigabyte",1175,2,1,1,0,0,57.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7310","HIS Radeon HD 7870 IceQ X Turbo 2GB","HD 7870, 2GB GDDR5,  1100 MHz","HIS",1100,2,1,0,0,0,56.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7300","HIS null","R9 270X, 2GB GDDR5,  975 MHz ","HIS",975,2,1,0,0,0,56.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7378","Nvidia GeForce GTX 960 2GB","GTX 960, 2GB GDDR5, 1113 MHz+ (*emul)","Nvidia",1113,2,1,1,0,1,56.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7301","HIS null","R9 270X, 2GB GDDR5,  1050 MHz","HIS",1050,2,1,0,0,0,55.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7204","AMD Radeon R9 270X Reference 2GB","R9 270X, 2GB GDDR5,  1050 MHz","AMD",1050,2,1,0,0,0,55.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7218","AMD Radeon HD 7870 Reference 2GB","HD 7870, 2GB GDDR5,  1000 MHz","AMD",1000,2,1,0,0,0,54.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7390","HIS Radeon R7 260X iCooler 2GB Crossfire","R7 260X, 2GB GDDR5,  1000 MHz Crossfire","HIS",1000,2,1,0,1,0,53.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7299","HIS Radeon R9 270 iCooler Boost Clock 2GB","R9 270X, 2GB GDDR5,  925 MHz ","HIS",925,2,1,0,0,0,53.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7205","AMD Radeon R9 270 Reference 2GB","R9 270X, 2GB GDDR5,  925 MHz (*emul.)","AMD",925,2,1,0,0,0,53.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7472","Gigabyte GeForce GTX 960 OC 2GB mini HTPC mod","GTX 960, 2GB GDDR5, 1175 MHz+","Gigabyte",1175,2,1,1,0,0,52.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7391","HIS Radeon R7 250X  iCooler 1GB Crossfire","R7 250X, 1GB GDDR5,  1000 MHz  Crossfire","HIS",1000,1,1,0,1,0,50.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7248","Nvidia GeForce GTX 660 Ti 2GB Reference","GTX 660 Ti, 2GB GDDR5, 915 Mhz  (*emul)","Nvidia",915,2,1,0,0,1,50.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7206","AMD Radeon R7 265 Reference 2GB","R7 265, 2GB GDDR5,  925 MHz (*emul.)","AMD",925,2,1,0,0,0,49.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7247","Nvidia Quadro K5000 4GB","Quadro K5000, 4GB GDDR5, 797 MHz ","Nvidia",797,4,1,0,0,0,48.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7253","Nvidia GeForce GTX 660 2GB  Reference","GTX 660, 2GB GDDR5, 980 Mhz  (*emul)","Nvidia",980,2,1,0,0,1,46.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7219","AMD Radeon HD 7850 Reference 1GB","HD 7850, 1GB GDDR5, 860 MHz (*emul)","AMD",860,1,1,0,0,1,45.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7220","AMD Radeon HD 7850 Reference 2GB","HD 7850, 2GB GDDR5, 860 MHz","AMD",860,2,1,0,0,0,45.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7365","Gainward GeForce GTX 580 Phantom 1.5GB  ","GTX 580 , 1.5GB GDDR5, 783 MHz","Gainward",783,5,1,0,0,0,45.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7258","Nvidia GeForce GTX 580 1.5GB  Reference","GTX 580 , 1.5GB GDDR5, 772 MHz (*emul)","Nvidia",772,5,1,0,0,1,44.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7341","Gainward GeForce GTX 750 Ti Golden Sample OC 2GB","GTX 750 Ti, 2GB GDDR5, 1202 Mhz ","Gainward",1202,2,1,0,0,0,42.9
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7333","Asus GeForce GTX 750 Ti StriX OC 2GB","GTX 750 Ti, 2GB GDDR5, 1124 Mhz ","Asus",1124,2,1,0,0,0,41.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7337","Gigabyte GeForce GTX 750 Ti Windforce OC 2GB  ","GTX 750 Ti, 2GB GDDR5, 1033 Mhz ","Gigabyte",1033,2,1,0,0,0,41
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7335","Zotac GeForce GTX 750 Ti 2GB  ","GTX 750 Ti, 2GB GDDR5, 1033 Mhz ","Zotac",1033,2,1,0,0,0,40.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7259","Nvidia GeForce GTX 570 1.2GB  Reference","GTX 570, 1.2GB GDDR5, 732 MHz (*emul)","Nvidia",732,2,1,0,0,1,40.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7332","MSI GeForce GTX 750 Ti Gaming OC 2GB","GTX 750 Ti, 2GB GDDR5, 1085 Mhz ","MSI",1085,2,1,0,0,0,40
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7323","Galaxy GeForce GTX 750 Ti 2GB  Reference","GTX 750 Ti, 2GB GDDR5, 1072 Mhz ","Galaxy",1072,2,1,0,0,0,39.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7322","KFA2 GeForce GTX 750 Ti 2GB  Reference","GTX 750 Ti, 2GB GDDR5, 1072 Mhz ","KFA2",1072,2,1,0,0,0,39.6
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7245","Nvidia GeForce GTX 750 Ti 2GB Reference","GTX 750 Ti, 2GB GDDR5, 1020 Mhz ","Nvidia",1020,2,1,0,0,0,38.1
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7336","PNY GeForce GTX 750 Ti 2GB  ","GTX 750 Ti, 2GB GDDR5, 1020 Mhz ","PNY",1020,2,1,0,0,0,38
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7318","HIS Radeon HD 6970 IceQ 2GB","HD 6970 2GB GDDR5, 880 MHz","HIS",880,2,1,0,0,0,37.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7207","AMD Radeon R7 260X Reference 2GB","R7 260X, 2GB GDDR5,  1100 MHz (*emul.)","AMD",1100,2,1,0,0,0,37.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7385","HIS Radeon R7 260X iCooler 2GB","R7 260X, 2GB GDDR5,  1000 MHz","HIS",1000,2,1,0,0,0,37
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7334","Palit GeForce GTX 750 Ti KalmX 2GB  ","GTX 750 Ti, 2GB GDDR5, 1020 Mhz  passive","Palit",1020,2,1,0,0,0,36.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7221","AMD Radeon HD 7790 Reference 1GB","HD 7790, 1GB GDDR5,  1000 MHz","AMD",1000,1,1,0,0,0,36.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7305","Gigabyte Radeon R7 250X  OC 2GB ","R7 250X, 2GB GDDR5,  1050 MHz ","Gigabyte",1050,2,1,0,0,0,36.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7232","AMD Radeon HD 6970 Reference 2GB","HD 6970 2GB GDDR5, 800 MHz","AMD",800,2,1,0,0,0,35.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7360","eVGA GeForce GTX 750 Superclocked 2GB ","GTX 750, 2GB GDDR5, 1215 MHz ","eVGA",1215,2,1,0,0,0,35.7
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7358","Asus GeForce GTX 750 OC 2GB ","GTX 750, 2GB GDDR5, 1059 MHz ","Asus",1059,2,1,0,0,0,35.5
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7357","Gigabyte GeForce GTX 750 Windforce OC 2GB ","GTX 750, 2GB GDDR5, 1059 MHz ","Gigabyte",1059,2,1,0,0,0,35.4
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7359","MSI GeForce GTX 750 OC 1GB ","GTX 750, 1GB GDDR5, 1059 MHz ","MSI",1059,1,1,0,0,0,35.3
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7208","AMD Radeon R7 260 Reference 1GB","R7 260, 1GB GDDR5,  1000 MHz (*emul.)","AMD",1000,1,1,0,0,0,35.2
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7246","Nvidia GeForce GTX 750 1GB Reference","GTX 750, 1GB GDDR5, 1020 Mhz  (*emul.)","Nvidia",1020,1,1,0,0,0,35
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7304","HIS Radeon R7 250X  iCooler 1GB","R7 250X, 1GB GDDR5,  1000 MHz ","HIS",1000,1,1,0,0,0,35
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7303","Asus Radeon R7 250X  1GB","R7 250X, 1GB GDDR5,  1000 MHz ","Asus",1000,1,1,0,0,0,34.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7222","AMD Radeon HD 7770 Reference 1GB","HD 7770, 1GB GDDR5,  1000 MHz ","AMD",1000,1,1,0,0,0,34.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7229","AMD Radeon R7 250X Reference 1GB","R7 250X, 1GB GDDR5,  1000 MHz (*emul)","AMD",1000,1,1,0,0,1,34.8
"All 2015 VGA Charts","14 Hitman Absolution 1080p","2x AA, 1920 x 1080","7233","AMD Radeon HD 6950 Reference 2GB","HD 6950 2GB GDDR5, 800 MHz","AMD",800,2,1,0,0,0,32.1
